@RELATION EQ

@ATTRIBUTE AvgCyclomatic NUMERIC
@ATTRIBUTE AvgCyclomaticModified NUMERIC
@ATTRIBUTE AvgCyclomaticStrict NUMERIC
@ATTRIBUTE AvgEssential NUMERIC
@ATTRIBUTE AvgLine NUMERIC
@ATTRIBUTE AvgLineBlank NUMERIC
@ATTRIBUTE AvgLineCode NUMERIC
@ATTRIBUTE AvgLineComment NUMERIC
@ATTRIBUTE CountLine NUMERIC
@ATTRIBUTE CountLineBlank NUMERIC
@ATTRIBUTE CountLineCode NUMERIC
@ATTRIBUTE CountLineCodeDecl NUMERIC
@ATTRIBUTE CountLineCodeExe NUMERIC
@ATTRIBUTE CountLineComment NUMERIC
@ATTRIBUTE CountSemicolon NUMERIC
@ATTRIBUTE CountStmt NUMERIC
@ATTRIBUTE CountStmtDecl NUMERIC
@ATTRIBUTE CountStmtExe NUMERIC
@ATTRIBUTE MaxCyclomatic NUMERIC
@ATTRIBUTE MaxCyclomaticModified NUMERIC
@ATTRIBUTE MaxCyclomaticStrict NUMERIC
@ATTRIBUTE RatioCommentToCode NUMERIC
@ATTRIBUTE SumCyclomatic NUMERIC
@ATTRIBUTE SumCyclomaticModified NUMERIC
@ATTRIBUTE SumCyclomaticStrict NUMERIC
@ATTRIBUTE SumEssential NUMERIC
@ATTRIBUTE contains_bug {FALSE,TRUE}
@ATTRIBUTE author_date_unix_timestamp NUMERIC
@ATTRIBUTE project_no NUMERIC
@ATTRIBUTE commit_type NUMERIC

@DATA
1.0,1.0,2.0,1.0,6.0,0.0,6.0,0.0,19.0,4.0,15.0,6.0,5.0,1.0,7.0,10.0,5.0,5.0,2.0,2.0,3.0,0.07,3.0,3.0,4.0,2.0,FALSE,1082679296.0,2.0,0.0
1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,33.0,4.0,29.0,11.0,15.0,0.0,19.0,23.0,8.0,15.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,FALSE,1082680623.0,2.0,0.0
1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,9.0,2.0,7.0,2.0,3.0,0.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FALSE,1082684338.0,2.0,0.0
1.0,1.0,1.0,1.0,11.0,2.0,8.0,0.0,50.0,14.0,36.0,10.0,21.0,0.0,26.0,31.0,10.0,21.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,FALSE,1082684339.0,2.0,0.0
1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,46.0,6.0,26.0,14.0,6.0,14.0,15.0,19.0,13.0,6.0,3.0,3.0,3.0,0.54,6.0,6.0,6.0,4.0,TRUE,1082684340.0,2.0,3.0
1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,7.0,1.0,6.0,2.0,3.0,0.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FALSE,1082684341.0,2.0,0.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FALSE,1082684342.0,2.0,0.0
1.0,1.0,1.0,1.0,19.0,1.0,15.0,2.0,50.0,7.0,38.0,12.0,23.0,5.0,31.0,33.0,10.0,23.0,1.0,1.0,1.0,0.13,2.0,2.0,2.0,2.0,FALSE,1082684343.0,2.0,0.0
1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,11.0,2.0,9.0,2.0,5.0,0.0,5.0,6.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,TRUE,1082684345.0,2.0,3.0
2.0,2.0,2.0,1.0,13.0,1.0,11.0,0.0,65.0,10.0,55.0,20.0,26.0,0.0,31.0,41.0,17.0,24.0,3.0,3.0,3.0,0.0,4.0,4.0,4.0,2.0,FALSE,1082741574.0,2.0,0.0
5.0,5.0,5.0,5.0,23.0,4.0,19.0,0.0,251.0,35.0,208.0,145.0,39.0,8.0,42.0,61.0,23.0,38.0,17.0,17.0,17.0,0.04,23.0,23.0,23.0,22.0,FALSE,1082747479.0,2.0,0.0
5.0,5.0,7.0,3.0,30.0,1.0,25.0,3.0,548.0,45.0,392.0,94.0,212.0,120.0,218.0,290.0,95.0,195.0,15.0,15.0,26.0,0.31,78.0,78.0,110.0,46.0,TRUE,1082747494.0,2.0,3.0
5.0,5.0,5.0,3.0,25.0,0.0,21.0,4.0,225.0,11.0,180.0,50.0,95.0,35.0,78.0,118.0,33.0,85.0,13.0,13.0,14.0,0.19,43.0,43.0,45.0,31.0,TRUE,1082747687.0,2.0,3.0
2.0,2.0,2.0,2.0,8.0,0.0,8.0,0.0,113.0,11.0,85.0,23.0,41.0,17.0,41.0,59.0,19.0,40.0,10.0,10.0,13.0,0.2,20.0,20.0,23.0,18.0,FALSE,1082748971.0,2.0,0.0
1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,101.0,14.0,78.0,33.0,32.0,9.0,43.0,55.0,23.0,32.0,1.0,1.0,1.0,0.12,12.0,12.0,12.0,12.0,TRUE,1082750533.0,2.0,3.0
2.0,2.0,3.0,2.0,16.0,0.0,15.0,0.0,163.0,16.0,141.0,45.0,74.0,8.0,82.0,103.0,39.0,64.0,7.0,7.0,8.0,0.06,16.0,16.0,23.0,12.0,FALSE,1082750558.0,2.0,0.0
9.0,7.0,12.0,1.0,46.0,1.0,39.0,6.0,603.0,37.0,398.0,100.0,230.0,169.0,211.0,271.0,87.0,184.0,32.0,28.0,32.0,0.42,83.0,71.0,108.0,13.0,TRUE,1082805567.0,2.0,3.0
1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,13.0,2.0,11.0,6.0,3.0,0.0,6.0,9.0,6.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,TRUE,1082805626.0,2.0,3.0
1.0,1.0,1.0,1.0,8.0,0.0,7.0,1.0,12.0,2.0,9.0,2.0,5.0,1.0,5.0,6.0,1.0,5.0,1.0,1.0,1.0,0.11,1.0,1.0,1.0,1.0,TRUE,1083003293.0,2.0,3.0
1.0,1.0,1.0,1.0,7.0,0.0,6.0,1.0,18.0,1.0,15.0,4.0,7.0,2.0,5.0,9.0,3.0,6.0,2.0,2.0,2.0,0.13,3.0,3.0,3.0,2.0,FALSE,1083004804.0,2.0,0.0
3.0,3.0,3.0,1.0,17.0,1.0,15.0,0.0,61.0,9.0,50.0,23.0,17.0,2.0,31.0,37.0,21.0,16.0,4.0,4.0,6.0,0.04,9.0,9.0,11.0,3.0,FALSE,1083080850.0,2.0,0.0
2.0,2.0,3.0,1.0,15.0,0.0,13.0,0.0,269.0,29.0,214.0,46.0,132.0,26.0,127.0,167.0,42.0,125.0,6.0,6.0,9.0,0.12,37.0,37.0,44.0,26.0,FALSE,1083085590.0,2.0,0.0
2.0,2.0,2.0,1.0,17.0,0.0,16.0,0.0,201.0,15.0,168.0,60.0,79.0,21.0,83.0,109.0,48.0,61.0,5.0,5.0,6.0,0.13,23.0,23.0,25.0,11.0,TRUE,1083088035.0,2.0,3.0
1.0,1.0,1.0,1.0,17.0,0.0,15.0,2.0,153.0,12.0,128.0,23.0,84.0,18.0,98.0,108.0,24.0,84.0,3.0,3.0,3.0,0.14,10.0,10.0,10.0,8.0,FALSE,1083127724.0,2.0,0.0
4.0,4.0,4.0,1.0,24.0,1.0,20.0,2.0,163.0,19.0,127.0,48.0,51.0,17.0,89.0,106.0,57.0,49.0,10.0,10.0,10.0,0.13,27.0,27.0,29.0,6.0,FALSE,1083160685.0,2.0,0.0
1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,48.0,6.0,41.0,19.0,14.0,1.0,15.0,22.0,10.0,12.0,3.0,2.0,3.0,0.02,8.0,7.0,8.0,6.0,TRUE,1083168100.0,2.0,3.0
1.0,1.0,2.0,1.0,5.0,0.0,5.0,0.0,20.0,3.0,13.0,5.0,5.0,4.0,6.0,9.0,4.0,5.0,2.0,2.0,4.0,0.31,3.0,3.0,5.0,2.0,FALSE,1083174070.0,2.0,0.0
2.0,2.0,4.0,2.0,7.0,0.0,7.0,0.0,39.0,4.0,24.0,7.0,10.0,11.0,9.0,16.0,6.0,10.0,4.0,4.0,6.0,0.46,7.0,7.0,12.0,6.0,FALSE,1083174101.0,2.0,0.0
1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,5.0,0.0,5.0,2.0,1.0,0.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FALSE,1083176784.0,2.0,0.0
1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,5.0,0.0,5.0,2.0,1.0,0.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FALSE,1083177115.0,2.0,0.0
1.0,1.0,1.0,1.0,23.0,0.0,21.0,1.0,269.0,11.0,237.0,164.0,56.0,23.0,71.0,85.0,33.0,52.0,2.0,2.0,2.0,0.1,12.0,12.0,12.0,11.0,FALSE,1083177118.0,2.0,0.0
6.0,6.0,6.0,4.0,32.0,4.0,25.0,3.0,282.0,40.0,181.0,45.0,94.0,61.0,98.0,133.0,50.0,83.0,28.0,28.0,33.0,0.34,42.0,42.0,47.0,32.0,FALSE,1083177161.0,2.0,0.0
2.0,2.0,2.0,1.0,14.0,2.0,12.0,0.0,47.0,9.0,38.0,16.0,15.0,0.0,20.0,27.0,14.0,13.0,5.0,5.0,5.0,0.0,7.0,7.0,7.0,3.0,FALSE,1083177855.0,2.0,0.0
4.0,4.0,4.0,2.0,20.0,0.0,19.0,0.0,114.0,9.0,101.0,32.0,46.0,4.0,52.0,70.0,30.0,40.0,15.0,15.0,16.0,0.04,22.0,22.0,23.0,10.0,TRUE,1083177856.0,2.0,3.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,32.0,5.0,18.0,8.0,6.0,9.0,9.0,13.0,7.0,6.0,1.0,1.0,1.0,0.5,4.0,4.0,4.0,4.0,FALSE,1083177870.0,2.0,0.0
1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,24.0,4.0,8.0,6.0,0.0,12.0,4.0,5.0,5.0,0.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,FALSE,1083177898.0,2.0,0.0
1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,55.0,11.0,43.0,13.0,18.0,1.0,19.0,30.0,12.0,18.0,2.0,2.0,2.0,0.02,11.0,11.0,11.0,8.0,TRUE,1083178046.0,2.0,3.0
1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,51.0,11.0,39.0,11.0,18.0,2.0,19.0,28.0,10.0,18.0,2.0,2.0,2.0,0.05,9.0,9.0,9.0,7.0,TRUE,1083178251.0,2.0,3.0
1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,105.0,16.0,87.0,26.0,42.0,2.0,49.0,71.0,26.0,45.0,4.0,4.0,4.0,0.02,21.0,21.0,21.0,14.0,FALSE,1083179936.0,2.0,0.0
1.0,1.0,1.0,1.0,10.0,1.0,7.0,1.0,49.0,8.0,31.0,11.0,16.0,10.0,19.0,24.0,8.0,16.0,1.0,1.0,1.0,0.32,4.0,4.0,4.0,4.0,FALSE,1083181076.0,2.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,3.0,51.0,43.0,5.0,7.0,12.0,14.0,9.0,5.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,TRUE,1083182154.0,2.0,3.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,10.0,0.0,10.0,5.0,2.0,0.0,4.0,6.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,FALSE,1083182217.0,2.0,0.0
3.0,2.0,3.0,1.0,19.0,0.0,16.0,1.0,96.0,10.0,79.0,21.0,48.0,7.0,45.0,54.0,14.0,40.0,8.0,3.0,8.0,0.09,13.0,8.0,13.0,4.0,TRUE,1083183557.0,2.0,3.0
4.0,3.0,4.0,1.0,21.0,1.0,19.0,1.0,211.0,24.0,175.0,63.0,83.0,19.0,96.0,125.0,48.0,77.0,13.0,12.0,15.0,0.11,26.0,23.0,28.0,6.0,TRUE,1083246380.0,2.0,3.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FALSE,1083246384.0,2.0,0.0
5.0,5.0,6.0,2.0,19.0,0.0,17.0,1.0,110.0,9.0,94.0,26.0,41.0,8.0,37.0,62.0,26.0,36.0,9.0,9.0,10.0,0.09,27.0,27.0,30.0,13.0,TRUE,1083476116.0,2.0,3.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FALSE,1083476238.0,2.0,0.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FALSE,1083478697.0,2.0,0.0
1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,34.0,6.0,28.0,10.0,10.0,0.0,14.0,19.0,9.0,10.0,2.0,2.0,2.0,0.0,7.0,7.0,7.0,6.0,FALSE,1083478699.0,2.0,0.0
3.0,3.0,4.0,1.0,15.0,0.0,14.0,0.0,67.0,7.0,48.0,21.0,17.0,12.0,30.0,36.0,19.0,17.0,5.0,5.0,8.0,0.25,9.0,9.0,12.0,3.0,FALSE,1083486270.0,2.0,0.0
3.0,3.0,4.0,2.0,15.0,1.0,13.0,0.0,37.0,6.0,30.0,9.0,13.0,1.0,16.0,21.0,10.0,11.0,6.0,6.0,7.0,0.03,7.0,7.0,8.0,4.0,FALSE,1083505469.0,2.0,0.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,48.0,9.0,26.0,11.0,8.0,14.0,12.0,17.0,9.0,8.0,1.0,1.0,1.0,0.54,6.0,6.0,6.0,6.0,FALSE,1083511514.0,2.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,1083512013.0,2.0,0.0
1.0,1.0,1.0,1.0,6.0,0.0,6.0,2.0,54.0,7.0,47.0,15.0,25.0,17.0,30.0,38.0,15.0,23.0,1.0,1.0,1.0,0.36,7.0,7.0,7.0,7.0,TRUE,1083512135.0,2.0,3.0
1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,6.0,1.0,5.0,2.0,2.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FALSE,1083512376.0,2.0,0.0
1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,50.0,9.0,41.0,12.0,18.0,0.0,19.0,29.0,11.0,18.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,7.0,TRUE,1083512564.0,2.0,3.0
2.0,2.0,2.0,1.0,10.0,0.0,9.0,0.0,65.0,10.0,49.0,17.0,20.0,6.0,28.0,36.0,17.0,19.0,4.0,4.0,5.0,0.12,11.0,11.0,14.0,5.0,FALSE,1083514273.0,2.0,0.0
3.0,3.0,3.0,1.0,18.0,0.0,18.0,0.0,65.0,6.0,56.0,18.0,27.0,3.0,26.0,36.0,19.0,17.0,6.0,6.0,6.0,0.05,10.0,10.0,11.0,3.0,TRUE,1083596019.0,2.0,3.0
1.0,1.0,1.0,1.0,8.0,0.0,7.0,1.0,10.0,1.0,8.0,2.0,5.0,1.0,5.0,6.0,1.0,5.0,1.0,1.0,1.0,0.13,1.0,1.0,1.0,1.0,FALSE,1083601009.0,2.0,0.0
2.0,2.0,4.0,2.0,11.0,0.0,10.0,1.0,25.0,2.0,21.0,7.0,9.0,2.0,9.0,14.0,6.0,8.0,4.0,4.0,7.0,0.1,5.0,5.0,8.0,4.0,FALSE,1083630123.0,2.0,0.0
2.0,2.0,3.0,2.0,7.0,0.0,7.0,0.0,18.0,2.0,16.0,7.0,5.0,0.0,7.0,11.0,6.0,5.0,3.0,3.0,5.0,0.0,4.0,4.0,6.0,4.0,FALSE,1083635858.0,2.0,0.0
1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,35.0,6.0,29.0,12.0,11.0,0.0,15.0,20.0,10.0,10.0,3.0,3.0,3.0,0.0,5.0,5.0,5.0,3.0,FALSE,1083692202.0,2.0,0.0
5.0,5.0,6.0,2.0,24.0,0.0,22.0,2.0,316.0,24.0,272.0,61.0,153.0,33.0,133.0,190.0,63.0,127.0,23.0,23.0,31.0,0.12,65.0,62.0,83.0,26.0,TRUE,1083692652.0,2.0,3.0
5.0,5.0,5.0,1.0,22.0,3.0,19.0,0.0,49.0,8.0,41.0,12.0,17.0,0.0,25.0,32.0,15.0,17.0,10.0,10.0,10.0,0.0,11.0,11.0,11.0,2.0,FALSE,1083692749.0,2.0,0.0
2.0,2.0,2.0,1.0,9.0,0.0,8.0,1.0,145.0,13.0,108.0,55.0,36.0,25.0,33.0,48.0,21.0,27.0,7.0,7.0,8.0,0.23,16.0,16.0,18.0,11.0,TRUE,1083704261.0,2.0,3.0
1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,38.0,5.0,33.0,15.0,11.0,0.0,10.0,16.0,7.0,9.0,3.0,2.0,3.0,0.0,7.0,6.0,7.0,5.0,TRUE,1083704282.0,2.0,3.0
2.0,2.0,2.0,1.0,10.0,0.0,9.0,0.0,56.0,9.0,47.0,23.0,16.0,0.0,29.0,38.0,22.0,16.0,5.0,5.0,6.0,0.0,7.0,7.0,8.0,3.0,TRUE,1083757094.0,2.0,3.0
2.0,2.0,2.0,1.0,16.0,1.0,15.0,0.0,171.0,23.0,146.0,30.0,94.0,2.0,87.0,110.0,24.0,86.0,6.0,6.0,7.0,0.01,21.0,21.0,23.0,11.0,FALSE,1083764712.0,2.0,0.0
5.0,5.0,7.0,4.0,28.0,1.0,25.0,3.0,240.0,16.0,162.0,47.0,81.0,68.0,90.0,120.0,42.0,78.0,13.0,13.0,20.0,0.42,33.0,33.0,44.0,26.0,FALSE,1083765147.0,2.0,0.0
1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,54.0,6.0,47.0,21.0,17.0,1.0,21.0,28.0,13.0,15.0,3.0,2.0,3.0,0.02,9.0,8.0,9.0,6.0,TRUE,1083765575.0,2.0,3.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,25.0,6.0,19.0,8.0,6.0,0.0,9.0,13.0,7.0,6.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,FALSE,1083770533.0,2.0,0.0
3.0,3.0,3.0,1.0,12.0,0.0,11.0,0.0,60.0,7.0,53.0,17.0,25.0,0.0,25.0,39.0,16.0,23.0,8.0,8.0,9.0,0.0,13.0,13.0,15.0,4.0,FALSE,1083773713.0,2.0,0.0
2.0,2.0,2.0,1.0,11.0,0.0,11.0,0.0,34.0,4.0,30.0,13.0,13.0,0.0,19.0,22.0,11.0,11.0,3.0,3.0,3.0,0.0,4.0,4.0,4.0,2.0,FALSE,1083778728.0,2.0,0.0
1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,60.0,14.0,44.0,23.0,13.0,4.0,27.0,35.0,22.0,13.0,2.0,2.0,2.0,0.09,8.0,8.0,8.0,7.0,FALSE,1083778773.0,2.0,0.0
1.0,1.0,1.0,1.0,8.0,0.0,8.0,0.0,74.0,8.0,56.0,18.0,27.0,10.0,34.0,43.0,17.0,26.0,4.0,4.0,4.0,0.18,10.0,10.0,10.0,6.0,FALSE,1083861129.0,2.0,0.0
1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,38.0,7.0,31.0,12.0,13.0,0.0,18.0,24.0,11.0,13.0,1.0,1.0,1.0,0.0,6.0,6.0,6.0,6.0,FALSE,1083861492.0,2.0,0.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,28.0,7.0,21.0,8.0,7.0,0.0,9.0,13.0,6.0,7.0,1.0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,FALSE,1084228075.0,2.0,0.0
1.0,1.0,2.0,1.0,8.0,0.0,7.0,1.0,35.0,5.0,28.0,10.0,12.0,3.0,13.0,19.0,8.0,11.0,2.0,2.0,3.0,0.11,5.0,5.0,6.0,3.0,TRUE,1084234492.0,2.0,3.0
1.0,1.0,1.0,1.0,11.0,0.0,10.0,0.0,208.0,25.0,183.0,77.0,79.0,1.0,105.0,133.0,58.0,75.0,4.0,4.0,4.0,0.01,12.0,12.0,12.0,7.0,FALSE,1084286622.0,2.0,0.0
1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,53.0,8.0,45.0,19.0,18.0,1.0,16.0,23.0,9.0,14.0,5.0,2.0,5.0,0.02,10.0,7.0,10.0,6.0,TRUE,1084286627.0,2.0,3.0
7.0,7.0,9.0,1.0,31.0,1.0,29.0,1.0,420.0,26.0,297.0,46.0,187.0,97.0,169.0,232.0,49.0,183.0,11.0,11.0,29.0,0.33,70.0,70.0,90.0,10.0,FALSE,1084286628.0,2.0,0.0
1.0,1.0,1.0,1.0,8.0,0.0,8.0,0.0,12.0,2.0,10.0,3.0,5.0,0.0,6.0,8.0,3.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FALSE,1084293771.0,2.0,0.0
5.0,5.0,6.0,3.0,32.0,3.0,27.0,0.0,532.0,74.0,447.0,154.0,216.0,20.0,245.0,317.0,122.0,195.0,24.0,24.0,24.0,0.04,83.0,83.0,91.0,48.0,FALSE,1084381791.0,2.0,0.0
1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,7.0,1.0,6.0,2.0,3.0,0.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,TRUE,1084427072.0,2.0,3.0
1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,22.0,2.0,20.0,10.0,8.0,0.0,11.0,14.0,6.0,8.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,TRUE,1084428550.0,2.0,3.0
2.0,2.0,2.0,1.0,6.0,0.0,5.0,0.0,37.0,5.0,30.0,7.0,12.0,2.0,8.0,19.0,7.0,12.0,3.0,3.0,6.0,0.07,10.0,10.0,13.0,7.0,FALSE,1084428755.0,2.0,0.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FALSE,1084428907.0,2.0,0.0
5.0,5.0,5.0,2.0,21.0,0.0,20.0,0.0,332.0,20.0,301.0,74.0,162.0,11.0,167.0,234.0,78.0,156.0,21.0,21.0,23.0,0.04,71.0,71.0,82.0,29.0,TRUE,1084428967.0,2.0,3.0
3.0,3.0,3.0,1.0,13.0,0.0,13.0,0.0,49.0,5.0,44.0,15.0,19.0,0.0,28.0,35.0,16.0,19.0,4.0,4.0,4.0,0.0,9.0,9.0,9.0,5.0,FALSE,1084429008.0,2.0,0.0
2.0,2.0,2.0,2.0,11.0,0.0,11.0,0.0,26.0,3.0,23.0,10.0,8.0,0.0,11.0,16.0,9.0,7.0,4.0,4.0,4.0,0.0,5.0,5.0,5.0,5.0,FALSE,1084430386.0,2.0,0.0
3.0,3.0,4.0,2.0,11.0,0.0,11.0,0.0,77.0,7.0,69.0,16.0,38.0,1.0,36.0,51.0,14.0,37.0,9.0,9.0,9.0,0.01,14.0,14.0,16.0,11.0,FALSE,1084430428.0,2.0,0.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FALSE,1084487770.0,2.0,0.0
1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,16.0,2.0,14.0,6.0,6.0,0.0,9.0,12.0,6.0,6.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,TRUE,1084493722.0,2.0,3.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,62.0,12.0,33.0,15.0,10.0,17.0,17.0,24.0,14.0,10.0,2.0,2.0,3.0,0.52,7.0,7.0,8.0,6.0,FALSE,1084493781.0,2.0,0.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,22.0,4.0,18.0,7.0,6.0,0.0,8.0,11.0,5.0,6.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,FALSE,1084494073.0,2.0,0.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,10.0,0.0,10.0,5.0,2.0,0.0,4.0,6.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,FALSE,1084494278.0,2.0,0.0
1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,93.0,12.0,81.0,17.0,41.0,0.0,29.0,49.0,27.0,22.0,3.0,3.0,3.0,0.0,13.0,13.0,13.0,10.0,FALSE,1084494954.0,2.0,0.0
1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,11.0,2.0,9.0,2.0,5.0,0.0,5.0,6.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,TRUE,1084541636.0,2.0,3.0
2.0,2.0,2.0,1.0,11.0,0.0,10.0,0.0,270.0,23.0,176.0,55.0,85.0,72.0,98.0,136.0,52.0,84.0,7.0,7.0,7.0,0.41,32.0,32.0,36.0,15.0,FALSE,1084551621.0,2.0,0.0
1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,7.0,1.0,6.0,2.0,3.0,0.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FALSE,1084551971.0,2.0,0.0
3.0,3.0,5.0,1.0,21.0,1.0,18.0,1.0,67.0,7.0,57.0,19.0,28.0,3.0,32.0,42.0,18.0,24.0,6.0,6.0,11.0,0.05,10.0,10.0,15.0,5.0,TRUE,1084580312.0,2.0,3.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,20.0,6.0,14.0,6.0,4.0,1.0,6.0,9.0,5.0,4.0,1.0,1.0,1.0,0.07,3.0,3.0,3.0,3.0,FALSE,1084580368.0,2.0,0.0
2.0,2.0,3.0,1.0,12.0,0.0,10.0,1.0,278.0,24.0,157.0,44.0,79.0,99.0,79.0,113.0,42.0,71.0,7.0,7.0,7.0,0.63,34.0,33.0,38.0,18.0,TRUE,1084581407.0,2.0,3.0
3.0,2.0,3.0,1.0,18.0,0.0,16.0,1.0,604.0,57.0,489.0,139.0,278.0,60.0,293.0,368.0,124.0,244.0,9.0,9.0,12.0,0.12,78.0,71.0,90.0,32.0,TRUE,1084581430.0,2.0,3.0
1.0,1.0,1.0,1.0,8.0,0.0,7.0,0.0,103.0,17.0,70.0,23.0,34.0,16.0,42.0,55.0,22.0,33.0,4.0,4.0,6.0,0.23,13.0,13.0,16.0,9.0,FALSE,1084581463.0,2.0,0.0
1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,78.0,23.0,39.0,23.0,9.0,16.0,25.0,31.0,22.0,9.0,3.0,3.0,4.0,0.41,6.0,6.0,7.0,6.0,TRUE,1084581517.0,2.0,3.0
