@RELATION data

@ATTRIBUTE wmc NUMERIC
@ATTRIBUTE dit NUMERIC
@ATTRIBUTE noc NUMERIC
@ATTRIBUTE cbo NUMERIC
@ATTRIBUTE rfc NUMERIC
@ATTRIBUTE lcom NUMERIC
@ATTRIBUTE ca NUMERIC
@ATTRIBUTE ce NUMERIC
@ATTRIBUTE npm NUMERIC
@ATTRIBUTE lcom3 NUMERIC
@ATTRIBUTE loc NUMERIC
@ATTRIBUTE dam NUMERIC
@ATTRIBUTE moa NUMERIC
@ATTRIBUTE mfa NUMERIC
@ATTRIBUTE cam NUMERIC
@ATTRIBUTE ic NUMERIC
@ATTRIBUTE cbm NUMERIC
@ATTRIBUTE amc NUMERIC
@ATTRIBUTE max_cc NUMERIC
@ATTRIBUTE avg_cc NUMERIC
@ATTRIBUTE contains_bug {FALSE,TRUE}
@ATTRIBUTE author_date_unix_timestamp NUMERIC
@ATTRIBUTE project_no NUMERIC
@ATTRIBUTE commit_type NUMERIC

@DATA
29,5,0,2,73,300,1,2,21,0.879252,782,0.857143,1,0.942149,0.344828,3,5,25.2414,10,1.5172,FALSE,1e+09,10,0
1,1,0,1,2,0,1,0,1,2,12,0,0,0,1,0,0,9,0,0,FALSE,1e+09,10,0
6,6,5,13,13,3,7,7,4,0.4,65,1,1,0.969697,0.366667,2,4,9.66667,2,0.8333,TRUE,1e+09,10,3
7,1,0,4,20,0,2,2,7,0.166667,119,1,0,0,0.342857,0,0,15.7143,2,0.7143,FALSE,1e+09,10,0
58,1,0,13,88,0,4,10,5,0.679426,3479,0.454545,2,0,0.163793,0,0,58.7931,6,1.4828,TRUE,1e+09,10,3
7,3,0,21,28,0,0,21,7,0,143,1,1,0.934211,0.285714,2,7,19.2857,2,1.1429,FALSE,1e+09,10,0
3,4,0,1,4,1,0,1,2,0.5,614,0,0,0.97619,1,0,0,203.333,1,0.3333,FALSE,1e+09,10,0
42,2,7,146,68,819,133,15,40,0.95393,465,0.111111,0,0.428571,0.120879,2,8,9.85714,4,1.1667,FALSE,1e+09,10,0
1,1,0,4,1,0,2,2,1,2,1,0,0,0,1,0,0,0,1,1,FALSE,1e+09,10,0
10,3,0,21,32,0,4,18,7,0.583333,262,1,0,0.875,0.266667,2,6,24.8,10,2.1,FALSE,1e+09,10,0
7,3,0,25,47,17,1,24,5,0.888889,237,1,1,0.903226,0.309524,1,4,32.4286,6,1.7143,FALSE,1e+09,10,0
3,1,0,2,9,1,2,0,2,1,67,0,0,0,0.5,0,0,19,1,0.3333,FALSE,1e+09,10,0
2,4,0,5,5,1,0,5,2,2,15,0,0,0.979592,0.75,1,6,6.5,1,0.5,FALSE,1e+09,10,0
3,1,0,2,8,0,2,1,3,0.75,100,0,1,0,0.666667,0,0,31.6667,4,2.3333,FALSE,1e+09,10,0
3,1,0,6,23,3,2,4,3,2,141,0,0,0,0.333333,0,0,46,1,0.6667,TRUE,1e+09,10,3
11,4,0,23,38,0,2,22,11,0.64,380,1,3,0.879518,0.204545,2,7,33.0909,35,4.8182,FALSE,1e+09,10,0
29,1,0,10,73,114,2,8,29,0.846429,394,1,4,0,0.237069,0,0,12.2414,1,0.9655,FALSE,1e+09,10,0
3,4,0,9,29,3,2,9,2,2,107,0,0,0.990566,0.666667,1,1,34.6667,1,0.6667,FALSE,1e+09,10,0
8,3,0,1,21,28,1,0,7,1.14286,430,0,0,0.857143,0.225,0,0,17.375,2,0.875,TRUE,1e+09,10,3
2,1,0,3,2,1,3,0,2,2,10,0,0,0,0.666667,0,0,0,1,1,FALSE,1e+09,10,0
9,3,0,58,46,0,33,25,8,0.583333,508,1,2,0.910256,0.3125,2,7,55.1111,5,1.3333,FALSE,1e+09,10,0
10,1,0,26,10,45,26,0,10,1.11111,11,0,0,0,0.55,0,0,0,1,1,FALSE,1e+09,10,0
34,2,0,20,144,337,4,17,19,0.894661,1704,1,6,0.288889,0.131488,0,0,48.5,18,2.7059,FALSE,1e+09,10,0
8,2,0,17,29,0,17,0,8,0.285714,119,0,0,0.666667,0.34375,0,0,13.75,2,1,FALSE,1e+09,10,0
4,3,0,11,12,6,1,10,3,2,43,0,0,0.949153,0.4,1,4,9.75,1,0.75,FALSE,1e+09,10,0
8,3,0,26,54,6,3,25,7,0.809524,279,1,3,0.895522,0.3,2,5,33.125,7,2.25,FALSE,1e+09,10,0
2,4,0,13,13,1,0,13,2,2,44,0,0,0.989691,0.6,2,4,21,2,1,FALSE,1e+09,10,0
1,4,0,2,2,0,1,1,1,2,5,0,0,1,1,0,0,4,0,0,FALSE,1e+09,10,0
5,1,0,1,6,0,1,0,5,0.25,32,1,0,0,0.533333,1,1,5.2,2,0.8,FALSE,1e+09,10,0
25,3,23,62,126,68,25,37,15,0.848958,1894,0.9375,4,0.763441,0.13141,3,10,74.12,15,2.92,TRUE,1e+09,10,3
2,5,0,5,7,1,0,5,2,2,35,0,0,0.982143,0.75,2,7,16.5,1,0.5,FALSE,1e+09,10,0
6,3,0,42,56,0,1,41,5,0.55,531,1,4,0.923077,0.361111,2,4,86.8333,4,1.6667,TRUE,1e+09,10,3
2,4,0,6,9,1,1,5,1,2,27,0,0,0.995261,0.625,2,2,12.5,1,0.5,FALSE,1e+09,10,0
3,4,0,2,6,0,1,1,3,0,48,1,0,1,0.777778,0,0,14.6667,0,0,FALSE,1e+09,10,0
7,3,0,25,38,0,2,24,6,0.083333,282,1,1,0.922078,0.306122,2,9,39,3,1.7143,FALSE,1e+09,10,0
11,3,0,3,19,55,1,2,11,2,79,0,0,0.804348,0.363636,0,0,6.18182,1,0.8182,FALSE,1e+09,10,0
2,1,0,1,4,1,1,0,2,2,9,0,0,0,0.75,0,0,3.5,1,0.5,FALSE,1e+09,10,0
2,5,0,4,5,1,0,4,2,2,12,0,0,0.982143,0.75,2,7,5,1,0.5,FALSE,1e+09,10,0
3,4,0,16,12,3,1,15,3,2,56,0,0,0.979592,0.6,2,6,17.6667,1,0.6667,FALSE,1e+09,10,0
49,3,2,43,100,1176,34,12,46,1,743,0,1,0.606838,0.122222,3,21,14.1429,16,1.8571,FALSE,1e+09,10,0
4,1,0,4,13,0,2,2,4,0.166667,76,1,1,0,0.75,0,0,17.5,2,1,FALSE,1e+09,10,0
3,4,0,8,9,1,1,7,3,0.5,26,0,1,0.990868,0.555556,0,0,7.33333,1,0.6667,FALSE,1e+09,10,0
2,4,0,12,10,1,0,12,2,2,31,0,0,0.989691,0.6,2,5,14.5,1,0.5,FALSE,1e+09,10,0
22,2,0,43,58,201,9,36,21,0.52381,715,1,0,0.622642,0.199301,2,4,31.4545,7,1.5455,TRUE,1e+09,10,3
1,1,0,0,2,0,0,0,1,2,10,0,0,0,1,0,0,3,0,0,FALSE,1e+09,10,0
31,3,2,23,77,241,11,14,26,0.733333,1095,0.4,2,0.641975,0.180108,2,9,34.1613,17,3.0645,FALSE,1e+09,10,0
10,1,0,12,59,0,7,5,7,0.305556,596,0.75,1,0,0.44,0,0,58.2,1,0.7,FALSE,1e+09,10,0
14,4,0,9,40,0,1,8,13,0.076923,174,1,1,0.941704,0.295918,2,3,11.3571,1,0.9286,FALSE,1e+09,10,0
11,4,1,17,43,39,11,10,9,0.8,333,1,0,0.964286,0.309091,1,2,28.9091,4,1.5455,FALSE,1e+09,10,0
37,3,1,18,68,218,10,8,34,0.625,693,1,2,0.682692,0.171171,2,9,17.6216,12,2.2432,TRUE,1e+09,10,3
11,2,0,5,26,0,4,2,11,0.55,127,0.5,1,0.583333,0.409091,1,3,10.3636,3,1.3636,FALSE,1e+09,10,0
2,1,0,2,3,0,2,0,2,0,29,0,0,0,0.875,0,0,12,0,0,FALSE,1e+09,10,0
5,2,1,5,16,2,1,5,4,0.625,107,0.5,1,0.823529,0.5,1,4,20,9,2.2,FALSE,1e+09,10,0
3,1,0,5,9,0,0,5,3,0,32,0,1,0,0.666667,0,0,9.33333,1,0.6667,FALSE,1e+09,10,0
5,3,0,4,17,10,0,4,5,2,74,0,0,0.98,0.466667,2,5,13.8,16,3.8,FALSE,1e+09,10,0
5,2,0,5,12,0,3,2,5,0,82,0,1,0.966667,0.4,0,0,15.2,1,0.2,FALSE,1e+09,10,0
53,1,0,24,140,1026,19,9,47,0.895161,1204,0.870968,3,0,0.106918,0,0,21.1321,17,1.6792,FALSE,1e+09,10,0
22,1,0,2,49,221,1,1,20,0.964286,327,1,1,0,0.143939,0,0,13.6818,2,1,TRUE,1e+09,10,3
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1,1,FALSE,1e+09,10,0
5,1,0,6,13,4,4,2,3,0.75,44,0.5,1,0,0.25,0,0,7.4,1,0.6,FALSE,1e+09,10,0
2,3,0,10,11,1,1,9,2,2,39,0,0,0.978261,0.666667,1,1,18.5,1,0.5,FALSE,1e+09,10,0
4,3,0,13,14,0,0,13,4,0.333333,44,1,0,0.959459,0.4,2,7,9.75,1,0.75,FALSE,1e+09,10,0
110,1,0,13,149,5191,0,13,96,0.943807,1853,0.666667,8,0,0.119839,0,0,15.6273,10,1.5364,FALSE,1e+09,10,0
6,3,0,2,7,3,1,1,6,0.6,33,1,0,0.975124,0.666667,1,2,4.16667,1,0.8333,FALSE,1e+09,10,0
3,4,0,22,22,3,0,22,3,2,131,0,0,0.979592,0.444444,3,14,42.6667,5,2,FALSE,1e+09,10,0
4,2,1,1,9,2,1,0,3,0.666667,91,1,0,0.942857,0.666667,2,3,21.25,3,1,TRUE,1e+09,10,3
10,1,0,0,15,37,0,0,10,0.777778,64,1,0,0,0.375,0,0,5,1,0.8,FALSE,1e+09,10,0
116,1,0,60,203,4934,44,48,62,0.90559,2911,1,6,0,0.103865,0,0,23.8534,13,2.0776,TRUE,1e+09,10,3
2,5,0,5,11,1,0,5,2,2,65,0,0,0.982143,0.75,3,8,31.5,1,0.5,FALSE,1e+09,10,0
10,2,0,7,22,0,2,5,10,0.111111,78,0,1,0.689655,0.28,1,1,6.7,2,1,FALSE,1e+09,10,0
13,4,1,6,25,8,4,2,12,0.541667,257,0.5,0,0.771429,0.269231,2,4,18.6154,5,1.8462,FALSE,1e+09,10,0
10,5,0,8,53,0,1,7,5,0.883142,1073,1,1,0.954545,0.211111,2,8,100.5,11,3.4,TRUE,1e+09,10,3
3,4,0,8,16,3,1,8,3,2,176,0,0,0.975904,0.583333,2,12,57.6667,1,0.6667,FALSE,1e+09,10,0
12,1,0,5,23,54,0,5,12,0.454545,139,1,1,0,0.533333,0,0,10.5,1,0.8333,FALSE,1e+09,10,0
27,3,0,48,58,351,8,42,26,2,393,0,0,0.57377,0.20202,1,3,13.5556,8,1.6296,FALSE,1e+09,10,0
11,3,0,17,41,15,3,15,10,0.7,228,1,1,0.951456,0.233766,2,5,19.4545,4,1.2727,FALSE,1e+09,10,0
5,1,0,5,33,0,3,4,5,0.65,328,1,2,0,0.466667,0,0,63.6,3,1.6,FALSE,1e+09,10,0
4,2,0,18,7,0,1,17,4,0.166667,93,1,0,0.8,0.4,0,0,21.75,12,4,FALSE,1e+09,10,0
2,4,0,8,11,1,0,8,2,2,44,0,0,0.979592,0.75,1,6,21,1,0.5,FALSE,1e+09,10,0
11,3,15,33,20,0,25,8,10,0.3,113,0,1,0.791667,0.345455,2,4,9.18182,6,1.5455,FALSE,1e+09,10,0
2,1,0,53,2,1,53,1,2,2,2,0,0,0,0.75,0,0,0,1,1,FALSE,1e+09,10,0
3,4,0,1,4,1,0,1,2,0.5,426,0,0,0.97619,1,0,0,140.667,1,0.3333,FALSE,1e+09,10,0
9,2,0,4,22,0,0,4,9,0.5,67,0,2,0.714286,0.407407,1,1,6.22222,1,0.8889,FALSE,1e+09,10,0
1,1,0,2,1,0,1,1,1,2,1,0,0,0,1,0,0,0,1,1,FALSE,1e+09,10,0
5,4,0,10,15,10,3,7,5,2,62,0,0,0.9819,0.6,3,7,11.4,3,1.2,TRUE,1e+09,10,3
16,5,0,19,44,8,4,16,14,0.75,261,1,2,0.899281,0.18125,3,10,15.0625,4,1.4375,FALSE,1e+09,10,0
3,1,0,4,3,3,4,0,3,2,3,0,0,0,0.666667,0,0,0,1,1,TRUE,1e+09,10,3
3,5,0,3,4,3,1,2,3,2,8,0,0,0.990698,0.666667,1,2,1.66667,1,0.6667,FALSE,1e+09,10,0
3,4,0,12,15,3,0,12,3,2,59,0,0,0.979592,0.444444,3,13,18.6667,3,1.3333,FALSE,1e+09,10,0
3,1,0,6,6,3,0,6,3,2,41,0,0,0,0.444444,0,0,12.6667,6,2.3333,FALSE,1e+09,10,0
97,1,1,64,139,4474,51,14,72,0.941667,2010,0.96,14,0,0.151442,0,0,19.4639,12,2.1031,FALSE,1e+09,10,0
4,3,0,2,9,0,2,0,4,0.333333,40,1,0,0.944444,0.5,1,1,8.75,2,0.5,FALSE,1e+09,10,0
2,1,0,1,22,1,1,0,2,2,145,0,0,0,0.5,0,0,71.5,8,4,FALSE,1e+09,10,0
7,1,0,6,31,15,1,6,4,0.833333,189,0.5,0,0,0.233333,0,0,25.7143,2,0.8571,FALSE,1e+09,10,0
2,4,0,5,5,0,3,3,2,0,25,0,0,0.987342,0.666667,2,3,11,2,1,FALSE,1e+09,10,0
15,3,0,7,26,53,2,5,15,0.785714,164,1,5,0.933333,0.293333,2,5,9.6,2,1,FALSE,1e+09,10,0
9,5,0,12,32,18,2,10,8,0.78125,392,0.25,6,0.954286,0.269841,2,20,41.6667,10,2.8889,FALSE,1e+09,10,0
5,3,0,14,43,4,0,14,4,0.5,233,1,1,0.9375,0.36,2,5,45.4,10,2.6,FALSE,1e+09,10,0
13,2,0,3,36,0,1,2,13,0.083333,369,0,1,0.5,0.230769,0,0,27.3077,2,1,FALSE,1e+09,10,0
9,2,0,12,20,0,4,10,8,0.125,212,1,1,0.789474,0.197531,1,7,22.4444,7,2.4444,FALSE,1e+09,10,0
32,4,2,17,84,354,6,12,28,0.88172,657,1,2,0.866953,0.180556,3,19,19.25,10,1.8438,FALSE,1e+09,10,0
19,1,0,6,42,57,2,4,19,0.666667,154,0,1,0,0.278195,0,0,7,1,0.9474,FALSE,1e+09,10,0
8,6,0,31,41,0,1,30,8,0.285714,253,1,2,0.933962,0.25,4,5,30.375,8,1.75,FALSE,1e+09,10,0
9,2,1,21,10,36,20,6,1,2,28,0,0,0.6,0.314815,0,0,2.11111,1,0.8889,FALSE,1e+09,10,0
22,1,6,16,43,0,9,7,19,0.238095,152,0,1,0,0.265152,0,0,5.86364,1,0.9091,FALSE,1e+09,10,0
1,1,0,5,1,0,5,1,1,2,1,0,0,0,1,0,0,0,1,1,FALSE,1e+09,10,0
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.666667,0,0,0,1,1,FALSE,1e+09,10,0
4,3,0,9,8,6,1,8,3,1,30,1,0,0.952381,0.4,2,4,6,1,0.75,FALSE,1e+09,10,0
5,6,0,16,36,10,1,15,4,2,186,0,0,0.941176,0.5,2,8,36.2,1,0.8,FALSE,1e+09,10,0
5,3,0,8,12,8,1,7,5,0.5,59,1,0,0.904762,0.4,1,6,10.6,2,1,FALSE,1e+09,10,0
5,2,0,5,12,0,1,4,5,0,82,0,1,0.966667,0.4,0,0,15.2,1,0.2,FALSE,1e+09,10,0
10,1,0,6,21,45,1,5,10,2,116,0,0,0,0.5,0,0,10.6,1,0.9,FALSE,1e+09,10,0
3,5,0,11,11,3,0,11,3,2,37,0,0,0.99,0.533333,3,5,11.3333,1,0.3333,FALSE,1e+09,10,0
9,5,0,21,84,20,1,21,9,0.6875,586,1,1,0.965812,0.311111,5,10,63.8889,1,0.8889,TRUE,1e+09,10,3
5,1,0,8,17,0,6,2,4,0.4375,115,1,2,0,0.45,0,0,21.2,4,1.6,TRUE,1e+09,10,3
6,2,0,5,16,15,3,4,6,2,58,0,0,0.863636,0.388889,2,3,8.66667,1,0.5,FALSE,1e+09,10,0
6,4,0,18,21,15,7,11,6,1,80,0,0,0.9819,0.375,3,8,12.1667,1,0.6667,FALSE,1e+09,10,0
18,1,1,4,20,0,4,0,18,0.382353,458,1,0,0,0.916667,0,0,24.2222,4,1.8889,TRUE,1e+09,10,3
6,3,0,14,28,0,0,14,6,0,101,1,1,0.934211,0.305556,2,8,15.6667,1,0.8333,FALSE,1e+09,10,0
22,2,0,46,54,211,14,35,20,0.619048,452,1,0,0.622642,0.215909,2,4,19.5,7,1.3182,FALSE,1e+09,10,0
3,3,0,2,11,3,2,0,3,2,61,0,0,0.95,0.833333,1,2,19.3333,5,2.3333,FALSE,1e+09,10,0
0,1,0,5,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,1e+09,10,0
3,7,0,5,6,3,1,4,1,2,31,0,0,0.985185,0.555556,3,5,9.33333,2,1,FALSE,1e+09,10,0
5,4,3,19,21,0,3,16,5,0.25,149,1,2,0.969697,0.366667,3,14,28.4,4,1.2,FALSE,1e+09,10,0
13,1,0,11,70,66,2,9,6,0.952899,1997,0.043478,7,0,0.266667,0,0,150.846,14,3.2308,TRUE,1e+09,10,3
2,4,0,18,13,1,0,18,2,2,61,0,0,0.989691,0.6,2,4,29.5,1,0.5,FALSE,1e+09,10,0
28,1,0,20,42,0,19,1,21,0.62963,1676,0.0625,1,0,0.242798,0,0,58.2857,11,3,TRUE,1e+09,10,3
2,5,0,5,9,1,0,5,2,2,43,0,0,0.982143,0.75,2,7,20.5,1,0.5,FALSE,1e+09,10,0
3,4,0,17,14,0,0,17,3,0,62,1,1,0.979592,0.444444,3,13,19.3333,1,0.6667,FALSE,1e+09,10,0
43,1,0,4,74,903,0,4,36,1.02381,1326,0,0,0,0.168605,0,0,29.6512,5,1.2791,TRUE,1e+09,10,3
52,1,5,111,110,942,87,36,10,0.911765,942,1,6,0,0.163993,0,0,16.8846,6,1.75,FALSE,1e+09,10,0
4,1,0,67,4,6,67,0,4,2,4,0,0,0,0.583333,0,0,0,1,1,FALSE,1e+09,10,0
14,3,0,10,41,27,1,9,14,0.666667,290,1,2,0.937799,0.25,3,4,19.5,2,1.0714,FALSE,1e+09,10,0
8,2,1,5,17,0,3,2,8,0,47,0,1,0.740741,0.416667,1,1,4.75,1,0.875,FALSE,1e+09,10,0
3,3,2,4,4,3,3,1,2,2,6,0,0,0.972603,0.666667,0,0,1,1,0.6667,FALSE,1e+09,10,0
8,1,3,13,17,26,9,4,5,0.942857,91,0.8,0,0,0.339286,0,0,9.75,1,0.75,TRUE,1e+09,10,3
3,4,0,25,24,0,0,25,3,0,191,1,4,0.979592,0.444444,3,13,61.3333,3,1.3333,FALSE,1e+09,10,0
8,3,0,14,27,0,0,14,7,0.285714,117,1,1,0.965517,0.270833,2,5,13.5,2,1,FALSE,1e+09,10,0
5,3,0,6,17,10,0,6,5,2,69,0,0,0.98,0.466667,2,5,12.8,1,0.8,FALSE,1e+09,10,0
71,1,2,24,151,1037,8,16,48,0.878405,2724,0.604651,6,0,0.133333,0,0,36.7606,12,1.507,TRUE,1e+09,10,3
8,2,0,3,21,0,1,3,8,0.428571,105,0.5,1,0.588235,0.34375,1,5,11.875,3,1.125,FALSE,1e+09,10,0
6,3,0,9,26,15,0,9,6,2,160,0,0,0.975124,0.444444,2,5,25.6667,4,1.3333,FALSE,1e+09,10,0
21,2,0,44,49,210,15,32,19,2,450,0,0,0.622642,0.238095,2,4,20.4286,7,1.4762,TRUE,1e+09,10,3
18,2,21,101,43,115,79,24,17,0.838235,238,1,3,0.760563,0.285714,1,2,12,6,1.4444,FALSE,1e+09,10,0
6,1,0,3,16,0,1,2,5,0.3,69,0,0,0,0.6,0,0,10.1667,3,1.3333,FALSE,1e+09,10,0
3,1,0,11,46,3,0,11,3,2,261,0,0,0,0.466667,0,0,86,1,0.6667,FALSE,1e+09,10,0
18,1,0,0,20,3,0,0,10,0.329412,833,1,0,0,0.685185,0,0,45,8,3.1111,FALSE,1e+09,10,0
2,4,0,6,17,1,1,5,1,2,65,0,0,0.995261,0.625,3,4,31.5,1,0.5,FALSE,1e+09,10,0
2,1,0,0,3,1,0,0,1,2,7,0,0,0,1,0,0,2.5,1,0.5,FALSE,1e+09,10,0
1,1,0,0,2,0,0,0,1,2,5,0,0,0,1,0,0,3,0,0,FALSE,1e+09,10,0
5,3,0,31,42,4,0,31,4,0.5,253,1,1,0.933333,0.333333,1,6,49.4,4,1.6,FALSE,1e+09,10,0
7,3,0,10,16,9,1,9,6,0.5,55,1,1,0.970297,0.314286,2,5,6.71429,2,1,FALSE,1e+09,10,0
4,7,0,10,13,6,0,10,3,2,81,0,0,0.96,0.5,3,8,19.25,1,0.75,FALSE,1e+09,10,0
1,3,0,2,2,0,0,2,1,2,4,0,0,1,1,0,0,3,0,0,FALSE,1e+09,10,0
15,5,0,26,71,0,4,25,15,0.535714,499,1,1,0.954064,0.193939,0,0,32.1333,2,0.9333,FALSE,1e+09,10,0
3,1,0,0,9,1,0,0,2,0.5,44,1,0,0,0.5,0,0,12.6667,2,0.6667,FALSE,1e+09,10,0
8,2,0,2,14,0,0,2,8,0.666667,152,1,1,0.588235,0.416667,1,5,17.25,5,1.5,FALSE,1e+09,10,0
1,3,2,3,2,0,3,0,1,2,5,0,0,1,1,0,0,4,0,0,FALSE,1e+09,10,0
51,1,0,27,115,1275,11,25,40,1.02,2159,0,0,0,0.181373,0,0,40.8235,18,3.3333,TRUE,1e+09,10,3
2,5,0,6,8,1,0,6,2,2,34,0,0,0.982456,0.75,1,6,16,1,0.5,FALSE,1e+09,10,0
6,2,0,3,26,3,1,2,6,0.733333,462,0,0,0.772727,0.458333,1,1,75,2,1,FALSE,1e+09,10,0
3,4,0,1,4,1,0,1,2,0.5,575,0,0,0.97619,1,0,0,190.333,1,0.3333,FALSE,1e+09,10,0
5,3,0,20,30,0,0,20,4,0.75,144,1,1,0.933333,0.333333,2,6,27.4,3,1.2,FALSE,1e+09,10,0
5,1,2,6,24,0,5,1,5,0.6,419,0,1,0,0.35,0,0,81.8,8,3.4,FALSE,1e+09,10,0
4,8,0,10,15,2,2,8,3,0.333333,97,1,1,0.978571,0.4375,2,2,22.75,4,1.5,FALSE,1e+09,10,0
4,2,1,1,9,2,1,0,3,0.666667,378,1,0,0.942857,0.666667,2,3,93,6,1.75,TRUE,1e+09,10,3
14,1,28,40,22,55,38,2,12,0.807692,140,1,0,0,0.404762,0,0,8.57143,3,1.2143,FALSE,1e+09,10,0
16,1,1,24,23,92,22,2,14,0.888889,133,1,0,0,0.5625,0,0,6.9375,3,1.125,FALSE,1e+09,10,0
1,1,0,1,2,0,1,0,1,2,16,0,1,0,1,0,0,12,0,0,FALSE,1e+09,10,0
14,1,0,15,36,39,3,12,14,0.826923,343,0.75,0,0,0.196429,0,0,22.6429,2,1.0714,FALSE,1e+09,10,0
13,1,0,40,32,0,27,14,13,0.333333,293,1,1,0,0.211538,0,0,21.3846,4,1.7692,TRUE,1e+09,10,3
8,2,1,6,11,0,4,2,8,0.214286,105,1,0,0.666667,0.5,1,6,11.875,4,1.125,FALSE,1e+09,10,0
21,3,0,65,104,68,6,64,20,0.765,1066,1,4,0.78022,0.210884,2,8,49.2857,12,3.1429,FALSE,1e+09,10,0
3,3,0,5,13,0,0,5,3,0,59,1,1,0.909091,0.555556,2,7,18.3333,3,1.3333,FALSE,1e+09,10,0
5,1,0,4,17,8,3,1,5,1,108,0,0,0,0.6,0,0,20.2,12,3,FALSE,1e+09,10,0
4,3,0,6,15,6,1,5,4,2,39,0,0,0.959459,0.5,2,12,8.75,1,0.75,FALSE,1e+09,10,0
3,5,0,7,10,3,1,6,2,2,40,0,0,0.990698,0.583333,2,4,12.3333,1,0.6667,FALSE,1e+09,10,0
25,1,0,91,47,214,88,10,24,0.891667,494,1,1,0,0.185455,0,0,18.36,5,2.2,FALSE,1e+09,10,0
10,1,0,5,25,3,1,5,0,0.611111,815,0.5,3,0,0.3125,0,0,79.9,11,2.8,TRUE,1e+09,10,3
14,1,0,9,51,27,1,8,10,0.596154,755,0.05,0,0,0.162393,0,0,51.5,9,1.5,FALSE,1e+09,10,0
4,1,0,4,16,0,1,3,3,0.5,242,1,0,0,0.4375,0,0,58.5,6,3,FALSE,1e+09,10,0
8,5,0,11,15,14,1,10,7,0.839286,100,1,0,0.958333,0.47619,1,2,10.5,1,0.75,FALSE,1e+09,10,0
5,3,0,7,23,8,3,5,2,0.875,198,0.5,1,0.904762,0.44,0,0,38.2,2,1.2,FALSE,1e+09,10,0
3,2,0,3,5,3,1,2,0,2,22,0,0,0.5,0.555556,0,0,6.33333,2,1.3333,FALSE,1e+09,10,0
10,1,0,5,33,0,1,4,8,0.472222,182,1,2,0,0.4,0,0,16.8,2,0.9,FALSE,1e+09,10,0
4,2,0,3,9,0,0,3,4,0,66,0,1,0.966667,0.5625,0,0,15.25,1,0.25,FALSE,1e+09,10,0
4,6,0,10,16,6,0,10,3,2,113,0,0,0.955224,0.5,2,8,27.25,1,0.75,FALSE,1e+09,10,0
2,1,0,1,7,0,0,1,2,0,35,1,2,0,0.666667,0,0,15.5,2,1,FALSE,1e+09,10,0
22,3,0,10,55,0,1,9,21,0.559524,460,1,1,0.6875,0.25,2,2,19.3636,1,0.9091,FALSE,1e+09,10,0
16,2,0,25,85,76,6,22,16,0.8,736,0.8,2,0.558824,0.215909,1,1,44.6875,25,4.125,FALSE,1e+09,10,0
34,1,0,12,124,211,0,12,28,0.656566,1600,1,3,0,0.196078,0,0,45.7941,7,1.6176,FALSE,1e+09,10,0
43,2,0,12,139,575,1,11,41,0.863946,1086,0.785714,2,0.236364,0.153101,0,0,23.9302,2,1.0465,FALSE,1e+09,10,0
71,2,0,47,152,2163,25,25,33,0.941327,1340,0.75,6,0.197674,0.108036,1,1,17.4789,7,1.3239,TRUE,1e+09,10,3
11,3,0,8,20,29,5,4,11,0.825,114,1,0,0.951456,0.340909,2,5,9,2,1,FALSE,1e+09,10,0
17,1,0,60,64,78,44,16,17,0.96875,462,0.2,1,0,0.211765,0,0,25.5882,2,0.9412,FALSE,1e+09,10,0
9,3,0,10,17,16,6,6,9,0.75,79,1,3,0.960784,0.296296,1,2,7.44444,1,0.8889,FALSE,1e+09,10,0
15,1,0,22,26,1,21,2,14,0.553571,483,1,1,0,0.383333,0,0,30.9333,6,2.4667,FALSE,1e+09,10,0
6,3,0,21,40,0,2,21,5,0.8,706,1,0,0.923077,0.333333,3,7,114.333,28,7.3333,TRUE,1e+09,10,3
2,4,0,8,14,1,0,8,2,2,72,0,0,0.979592,0.75,2,7,35,1,0.5,FALSE,1e+09,10,0
5,3,0,14,49,4,1,14,4,0.5,319,1,1,0.9375,0.36,2,5,62.6,13,3.2,FALSE,1e+09,10,0
1,1,0,5,1,0,5,0,0,2,136,0,0,0,0,0,0,119,0,0,FALSE,1e+09,10,0
8,2,3,7,16,18,3,4,6,0.8,114,1,0,0.837838,0.5,1,1,12.625,1,0.75,FALSE,1e+09,10,0
4,3,0,21,30,0,5,17,4,0.833333,127,1,0,0.949153,0.416667,1,3,30.25,4,2,FALSE,1e+09,10,0
38,4,0,19,117,581,1,19,28,0.869779,1628,0.545455,1,0.717557,0.142857,2,18,41.5526,42,4.6316,TRUE,1e+09,10,3
5,1,0,2,18,10,0,2,5,2,198,0,0,0,0.6,0,0,38.6,4,2,TRUE,1e+09,10,3
11,2,4,12,20,0,6,7,11,0.2,88,1,1,0.75,0.227273,1,7,6.90909,3,1.3636,FALSE,1e+09,10,0
2,5,0,6,8,1,1,5,0,2,19,0,0,0.995327,0.666667,1,1,8.5,1,0.5,FALSE,1e+09,10,0
10,6,0,35,46,1,2,33,10,0.518519,302,1,2,0.925234,0.242857,3,4,28.9,8,1.6,FALSE,1e+09,10,0
7,1,0,4,19,21,0,4,7,2,158,0,0,0,0.380952,0,0,21.5714,6,2.5714,FALSE,1e+09,10,0
